"year","month","time","ts","hdi","hwi","hhi","hdwi"
1909,1,"1909-1-15 00:00:00",1909.04,-2.535959,0,-2.535959,-2.535959
1909,2,"1909-2-15 00:00:00",1909.12,-2.239553,0,-2.239553,-2.239553
1909,3,"1909-3-15 00:00:00",1909.21,-2.35621,0,-2.35621,-2.35621
1909,4,"1909-4-15 00:00:00",1909.29,-2.163291,0,-2.163291,-2.163291
1909,5,"1909-5-15 00:00:00",1909.38,-2.573235,0,-2.573235,-2.573235
1909,6,"1909-6-15 00:00:00",1909.46,-2.410718,0,-2.410718,-2.410718
1909,7,"1909-7-15 00:00:00",1909.54,0,1.5,1.5,1.5
1909,8,"1909-8-15 00:00:00",1909.62,-0.935303,0.599997,-0.935303,-0.335306
1909,9,"1909-9-15 00:00:00",1909.71,-0.020291,0.905199,0.905199,0.884908
1909,10,"1909-10-15 00:00:00",1909.79,-0.015052,0.599997,0.599997,0.584945
1909,11,"1909-11-15 00:00:00",1909.88,-0.020291,0,-0.020291,-0.020291
1909,12,"1909-12-15 00:00:00",1909.96,-0.020291,0,-0.020291,-0.020291
1910,1,"1910-1-15 00:00:00",1910.04,-0.020291,0,-0.020291,-0.020291
1910,2,"1910-2-15 00:00:00",1910.12,-0.020291,0,-0.020291,-0.020291
1910,3,"1910-3-15 00:00:00",1910.21,-1.5,0,-1.5,-1.5
1910,4,"1910-4-15 00:00:00",1910.29,-1.260868,0,-1.260868,-1.260868
1910,5,"1910-5-15 00:00:00",1910.38,-1.501583,0,-1.501583,-1.501583
1910,6,"1910-6-15 00:00:00",1910.46,0,1.5,1.5,1.5
1910,7,"1910-7-15 00:00:00",1910.54,0,2,2,2
1910,8,"1910-8-15 00:00:00",1910.62,-0.015052,1.945726,1.945726,1.930674
1910,9,"1910-9-15 00:00:00",1910.71,-0.020291,1.645049,1.645049,1.624758
1910,10,"1910-10-15 00:00:00",1910.79,-0.935303,0,-0.935303,-0.935303
1910,11,"1910-11-15 00:00:00",1910.88,0,1.5,1.5,1.5
1910,12,"1910-12-15 00:00:00",1910.96,-0.015052,1.840574,1.840574,1.825522
1911,1,"1911-1-15 00:00:00",1911.04,-1.5,0,-1.5,-1.5
1911,2,"1911-2-15 00:00:00",1911.12,-1.881156,0,-1.881156,-1.881156
1911,3,"1911-3-15 00:00:00",1911.21,-1.501583,0,-1.501583,-1.501583
1911,4,"1911-4-15 00:00:00",1911.29,-1.699757,0,-1.699757,-1.699757
1911,5,"1911-5-15 00:00:00",1911.38,-0.64058,0,-0.64058,-0.64058
1911,6,"1911-6-15 00:00:00",1911.46,-0.935303,0,-0.935303,-0.935303
1911,7,"1911-7-15 00:00:00",1911.54,-2.163291,0,-2.163291,-2.163291
1911,8,"1911-8-15 00:00:00",1911.62,-2.573235,0,-2.573235,-2.573235
1911,9,"1911-9-15 00:00:00",1911.71,-2.410718,0,-2.410718,-2.410718
1911,10,"1911-10-15 00:00:00",1911.79,-2.274481,0,-2.274481,-2.274481
1911,11,"1911-11-15 00:00:00",1911.88,-0.020291,0,-0.020291,-0.020291
1911,12,"1911-12-15 00:00:00",1911.96,-0.020291,0,-0.020291,-0.020291
1912,1,"1912-1-15 00:00:00",1912.04,-0.020291,0,-0.020291,-0.020291
1912,2,"1912-2-15 00:00:00",1912.12,-0.020291,0,-0.020291,-0.020291
1912,3,"1912-3-15 00:00:00",1912.21,-0.020291,0,-0.020291,-0.020291
1912,4,"1912-4-15 00:00:00",1912.29,-1.5,0,-1.5,-1.5
1912,5,"1912-5-15 00:00:00",1912.38,-1.260868,0,-1.260868,-1.260868
1912,6,"1912-6-15 00:00:00",1912.46,-0.020291,0,-0.020291,-0.020291
1912,7,"1912-7-15 00:00:00",1912.54,-0.020291,0,-0.020291,-0.020291
1912,8,"1912-8-15 00:00:00",1912.62,0,1.5,1.5,1.5
1912,9,"1912-9-15 00:00:00",1912.71,-0.015052,1.220285,1.220285,1.205233
1912,10,"1912-10-15 00:00:00",1912.79,-0.020291,0,-0.020291,-0.020291
1912,11,"1912-11-15 00:00:00",1912.88,-0.020291,0,-0.020291,-0.020291
1912,12,"1912-12-15 00:00:00",1912.96,-0.935303,0,-0.935303,-0.935303
1913,1,"1913-1-15 00:00:00",1913.04,-0.64058,0,-0.64058,-0.64058
1913,2,"1913-2-15 00:00:00",1913.12,-0.935303,0,-0.935303,-0.935303
1913,3,"1913-3-15 00:00:00",1913.21,-0.64058,0,-0.64058,-0.64058
1913,4,"1913-4-15 00:00:00",1913.29,-0.020291,0,-0.020291,-0.020291
1913,5,"1913-5-15 00:00:00",1913.38,-0.020291,0,-0.020291,-0.020291
1913,6,"1913-6-15 00:00:00",1913.46,0,0.905199,0.905199,0.905199
1913,7,"1913-7-15 00:00:00",1913.54,-0.015052,0.599997,0.599997,0.584945
1913,8,"1913-8-15 00:00:00",1913.62,-0.935303,0,-0.935303,-0.935303
1913,9,"1913-9-15 00:00:00",1913.71,-0.64058,0,-0.64058,-0.64058
1913,10,"1913-10-15 00:00:00",1913.79,-0.935303,0,-0.935303,-0.935303
1913,11,"1913-11-15 00:00:00",1913.88,-0.020291,0.905199,0.905199,0.884908
1913,12,"1913-12-15 00:00:00",1913.96,-0.015052,0.599997,0.599997,0.584945
1914,1,"1914-1-15 00:00:00",1914.04,-0.020291,0,-0.020291,-0.020291
1914,2,"1914-2-15 00:00:00",1914.12,-0.935303,0,-0.935303,-0.935303
1914,3,"1914-3-15 00:00:00",1914.21,0,1.5,1.5,1.5
1914,4,"1914-4-15 00:00:00",1914.29,-0.935303,1.220285,1.220285,0.284982
1914,5,"1914-5-15 00:00:00",1914.38,0,1.945726,1.945726,1.945726
1914,6,"1914-6-15 00:00:00",1914.46,-0.015052,1.645049,1.645049,1.629997
1914,7,"1914-7-15 00:00:00",1914.54,0,2.179323,2.179323,2.179323
1914,8,"1914-8-15 00:00:00",1914.62,-0.015052,1.645049,1.645049,1.629997
1914,9,"1914-9-15 00:00:00",1914.71,0,2.397731,2.397731,2.397731
1914,10,"1914-10-15 00:00:00",1914.79,-0.935303,0.599997,-0.935303,-0.335306
1914,11,"1914-11-15 00:00:00",1914.88,-0.64058,0,-0.64058,-0.64058
1914,12,"1914-12-15 00:00:00",1914.96,-0.020291,0,-0.020291,-0.020291
1915,1,"1915-1-15 00:00:00",1915.04,0,1.5,1.5,1.5
1915,2,"1915-2-15 00:00:00",1915.12,-0.935303,0.599997,-0.935303,-0.335306
1915,3,"1915-3-15 00:00:00",1915.21,-0.020291,0.905199,0.905199,0.884908
1915,4,"1915-4-15 00:00:00",1915.29,-0.015052,0.599997,0.599997,0.584945
1915,5,"1915-5-15 00:00:00",1915.38,-0.935303,0,-0.935303,-0.935303
1915,6,"1915-6-15 00:00:00",1915.46,-1.881156,0,-1.881156,-1.881156
1915,7,"1915-7-15 00:00:00",1915.54,-1.501583,0,-1.501583,-1.501583
1915,8,"1915-8-15 00:00:00",1915.62,-0.020291,0,-0.020291,-0.020291
1915,9,"1915-9-15 00:00:00",1915.71,-0.020291,0,-0.020291,-0.020291
1915,10,"1915-10-15 00:00:00",1915.79,-0.020291,0,-0.020291,-0.020291
1915,11,"1915-11-15 00:00:00",1915.88,-0.935303,0,-0.935303,-0.935303
1915,12,"1915-12-15 00:00:00",1915.96,0,1.5,1.5,1.5
1916,1,"1916-1-15 00:00:00",1916.04,-0.015052,1.840574,1.840574,1.825522
1916,2,"1916-2-15 00:00:00",1916.12,0,1.945726,1.945726,1.945726
1916,3,"1916-3-15 00:00:00",1916.21,-0.015052,1.645049,1.645049,1.629997
1916,4,"1916-4-15 00:00:00",1916.29,-0.020291,0,-0.020291,-0.020291
1916,5,"1916-5-15 00:00:00",1916.38,-0.020291,0,-0.020291,-0.020291
1916,6,"1916-6-15 00:00:00",1916.46,-0.020291,0,-0.020291,-0.020291
1916,7,"1916-7-15 00:00:00",1916.54,-0.020291,0,-0.020291,-0.020291
1916,8,"1916-8-15 00:00:00",1916.62,-0.020291,0,-0.020291,-0.020291
1916,9,"1916-9-15 00:00:00",1916.71,-0.020291,0,-0.020291,-0.020291
1916,10,"1916-10-15 00:00:00",1916.79,0,0.905199,0.905199,0.905199
1916,11,"1916-11-15 00:00:00",1916.88,-0.015052,0.599997,0.599997,0.584945
1916,12,"1916-12-15 00:00:00",1916.96,-0.020291,0,-0.020291,-0.020291
1917,1,"1917-1-15 00:00:00",1917.04,-0.020291,0,-0.020291,-0.020291
1917,2,"1917-2-15 00:00:00",1917.12,-1.5,0,-1.5,-1.5
1917,3,"1917-3-15 00:00:00",1917.21,-1.260868,0,-1.260868,-1.260868
1917,4,"1917-4-15 00:00:00",1917.29,-0.020291,0,-0.020291,-0.020291
1917,5,"1917-5-15 00:00:00",1917.38,-0.020291,0,-0.020291,-0.020291
1917,6,"1917-6-15 00:00:00",1917.46,-0.020291,0,-0.020291,-0.020291
1917,7,"1917-7-15 00:00:00",1917.54,-0.020291,0,-0.020291,-0.020291
1917,8,"1917-8-15 00:00:00",1917.62,0,1.5,1.5,1.5
1917,9,"1917-9-15 00:00:00",1917.71,-0.015052,1.220285,1.220285,1.205233
1917,10,"1917-10-15 00:00:00",1917.79,0,2.06315,2.06315,2.06315
1917,11,"1917-11-15 00:00:00",1917.88,-0.935303,1.645049,1.645049,0.709746
1917,12,"1917-12-15 00:00:00",1917.96,-1.260868,0,-1.260868,-1.260868
1918,1,"1918-1-15 00:00:00",1918.04,-0.64058,0,-0.64058,-0.64058
1918,2,"1918-2-15 00:00:00",1918.12,-1.699757,0,-1.699757,-1.699757
1918,3,"1918-3-15 00:00:00",1918.21,-1.881156,0,-1.881156,-1.881156
1918,4,"1918-4-15 00:00:00",1918.29,-0.020291,0.905199,0.905199,0.884908
1918,5,"1918-5-15 00:00:00",1918.38,-1.699757,0,-1.699757,-1.699757
1918,6,"1918-6-15 00:00:00",1918.46,-2.0096,0,-2.0096,-2.0096
1918,7,"1918-7-15 00:00:00",1918.54,-1.501583,0,-1.501583,-1.501583
1918,8,"1918-8-15 00:00:00",1918.62,-2.026272,0,-2.026272,-2.026272
1918,9,"1918-9-15 00:00:00",1918.71,0,1.5,1.5,1.5
1918,10,"1918-10-15 00:00:00",1918.79,-0.015052,1.220285,1.220285,1.205233
1918,11,"1918-11-15 00:00:00",1918.88,-0.935303,0,-0.935303,-0.935303
1918,12,"1918-12-15 00:00:00",1918.96,0,1.5,1.5,1.5
1919,1,"1919-1-15 00:00:00",1919.04,-1.5,0,-1.5,-1.5
1919,2,"1919-2-15 00:00:00",1919.12,-1.260868,0,-1.260868,-1.260868
1919,3,"1919-3-15 00:00:00",1919.21,0,1.5,1.5,1.5
1919,4,"1919-4-15 00:00:00",1919.29,-0.015052,1.220285,1.220285,1.205233
1919,5,"1919-5-15 00:00:00",1919.38,-1.881156,0,-1.881156,-1.881156
1919,6,"1919-6-15 00:00:00",1919.46,-2,0,-2,-2
1919,7,"1919-7-15 00:00:00",1919.54,-2.117858,0,-2.117858,-2.117858
1919,8,"1919-8-15 00:00:00",1919.62,-2.535959,0,-2.535959,-2.535959
1919,9,"1919-9-15 00:00:00",1919.71,-2.239553,0,-2.239553,-2.239553
1919,10,"1919-10-15 00:00:00",1919.79,-2.024262,0,-2.024262,-2.024262
1919,11,"1919-11-15 00:00:00",1919.88,0,1.5,1.5,1.5
1919,12,"1919-12-15 00:00:00",1919.96,0,2.06315,2.06315,2.06315
1920,1,"1920-1-15 00:00:00",1920.04,0,2.899351,2.899351,2.899351
1920,2,"1920-2-15 00:00:00",1920.12,-1.5,2.06315,2.06315,0.56315
1920,3,"1920-3-15 00:00:00",1920.21,-1.260868,0,-1.260868,-1.260868
1920,4,"1920-4-15 00:00:00",1920.29,-0.020291,0,-0.020291,-0.020291
1920,5,"1920-5-15 00:00:00",1920.38,0,0.905199,0.905199,0.905199
1920,6,"1920-6-15 00:00:00",1920.46,-1.5,0,-1.5,-1.5
1920,7,"1920-7-15 00:00:00",1920.54,-0.64058,0.905199,0.905199,0.264619
1920,8,"1920-8-15 00:00:00",1920.62,-0.015052,0.599997,0.599997,0.584945
1920,9,"1920-9-15 00:00:00",1920.71,0,0.905199,0.905199,0.905199
1920,10,"1920-10-15 00:00:00",1920.79,-0.935303,0,-0.935303,-0.935303
1920,11,"1920-11-15 00:00:00",1920.88,-1.881156,0,-1.881156,-1.881156
1920,12,"1920-12-15 00:00:00",1920.96,-1.994056,0,-1.994056,-1.994056
1921,1,"1921-1-15 00:00:00",1921.04,-1.699757,0,-1.699757,-1.699757
1921,2,"1921-2-15 00:00:00",1921.12,-2.239553,0,-2.239553,-2.239553
1921,3,"1921-3-15 00:00:00",1921.21,-2.688157,0,-2.688157,-2.688157
1921,4,"1921-4-15 00:00:00",1921.29,-3,0,-3,-3
1921,5,"1921-5-15 00:00:00",1921.38,-2.855053,0,-2.855053,-2.855053
1921,6,"1921-6-15 00:00:00",1921.46,-3,0,-3,-3
1921,7,"1921-7-15 00:00:00",1921.54,-3.515527,0,-3.515527,-3.515527
1921,8,"1921-8-15 00:00:00",1921.62,-3.33377,0,-3.33377,-3.33377
1921,9,"1921-9-15 00:00:00",1921.71,-3.400118,0,-3.400118,-3.400118
1921,10,"1921-10-15 00:00:00",1921.79,-3.400118,0,-3.400118,-3.400118
1921,11,"1921-11-15 00:00:00",1921.88,-3.267318,0,-3.267318,-3.267318
1921,12,"1921-12-15 00:00:00",1921.96,-3.33377,0,-3.33377,-3.33377
1922,1,"1922-1-15 00:00:00",1922.04,-3.176371,0,-3.176371,-3.176371
1922,2,"1922-2-15 00:00:00",1922.12,-2.147171,0,-2.147171,-2.147171
1922,3,"1922-3-15 00:00:00",1922.21,0,0.905199,0.905199,0.905199
1922,4,"1922-4-15 00:00:00",1922.29,0,2,2,2
1922,5,"1922-5-15 00:00:00",1922.38,-1.5,0.599997,-1.5,-0.900003
1922,6,"1922-6-15 00:00:00",1922.46,-1.260868,0,-1.260868,-1.260868
1922,7,"1922-7-15 00:00:00",1922.54,0,0.905199,0.905199,0.905199
1922,8,"1922-8-15 00:00:00",1922.62,-0.015052,0.599997,0.599997,0.584945
1922,9,"1922-9-15 00:00:00",1922.71,0,1.5,1.5,1.5
1922,10,"1922-10-15 00:00:00",1922.79,0,1.840574,1.840574,1.840574
1922,11,"1922-11-15 00:00:00",1922.88,-0.015052,0.599997,0.599997,0.584945
1922,12,"1922-12-15 00:00:00",1922.96,0,1.645049,1.645049,1.645049
1923,1,"1923-1-15 00:00:00",1923.04,-0.015052,0.599997,0.599997,0.584945
1923,2,"1923-2-15 00:00:00",1923.12,-0.020291,0,-0.020291,-0.020291
1923,3,"1923-3-15 00:00:00",1923.21,-0.020291,0,-0.020291,-0.020291
1923,4,"1923-4-15 00:00:00",1923.29,-0.020291,0,-0.020291,-0.020291
1923,5,"1923-5-15 00:00:00",1923.38,-0.020291,0,-0.020291,-0.020291
1923,6,"1923-6-15 00:00:00",1923.46,-0.935303,0,-0.935303,-0.935303
1923,7,"1923-7-15 00:00:00",1923.54,-1.881156,0,-1.881156,-1.881156
1923,8,"1923-8-15 00:00:00",1923.62,-2.117858,0,-2.117858,-2.117858
1923,9,"1923-9-15 00:00:00",1923.71,-2.117858,0,-2.117858,-2.117858
1923,10,"1923-10-15 00:00:00",1923.79,0,1.840574,1.840574,1.840574
1923,11,"1923-11-15 00:00:00",1923.88,-0.015052,1.840574,1.840574,1.825522
1923,12,"1923-12-15 00:00:00",1923.96,0,1.945726,1.945726,1.945726
1924,1,"1924-1-15 00:00:00",1924.04,-1.5,0,-1.5,-1.5
1924,2,"1924-2-15 00:00:00",1924.12,-1.881156,0,-1.881156,-1.881156
1924,3,"1924-3-15 00:00:00",1924.21,-1.501583,0,-1.501583,-1.501583
1924,4,"1924-4-15 00:00:00",1924.29,0,1.840574,1.840574,1.840574
1924,5,"1924-5-15 00:00:00",1924.38,0,2.06315,2.06315,2.06315
1924,6,"1924-6-15 00:00:00",1924.46,-0.015052,2.48125,2.48125,2.466198
1924,7,"1924-7-15 00:00:00",1924.54,0,2.899351,2.899351,2.899351
1924,8,"1924-8-15 00:00:00",1924.62,0,3,3,3
1924,9,"1924-9-15 00:00:00",1924.71,0,3,3,3
1924,10,"1924-10-15 00:00:00",1924.79,-0.015052,3,3,2.984948
1924,11,"1924-11-15 00:00:00",1924.88,0,3,3,3
1924,12,"1924-12-15 00:00:00",1924.96,-1.5,2.333127,2.333127,0.833127
1925,1,"1925-1-15 00:00:00",1925.04,-1.260868,2.193285,2.193285,0.932417
1925,2,"1925-2-15 00:00:00",1925.12,-1.501583,0,-1.501583,-1.501583
1925,3,"1925-3-15 00:00:00",1925.21,-0.64058,0,-0.64058,-0.64058
1925,4,"1925-4-15 00:00:00",1925.29,0,1.5,1.5,1.5
1925,5,"1925-5-15 00:00:00",1925.38,-0.935303,0.599997,-0.935303,-0.335306
1925,6,"1925-6-15 00:00:00",1925.46,-2,0,-2,-2
1925,7,"1925-7-15 00:00:00",1925.54,-1.994056,0,-1.994056,-1.994056
1925,8,"1925-8-15 00:00:00",1925.62,0,0.905199,0.905199,0.905199
1925,9,"1925-9-15 00:00:00",1925.71,0,1.220285,1.220285,1.220285
1925,10,"1925-10-15 00:00:00",1925.79,-0.015052,0.599997,0.599997,0.584945
1925,11,"1925-11-15 00:00:00",1925.88,-0.020291,0,-0.020291,-0.020291
1925,12,"1925-12-15 00:00:00",1925.96,0,1.5,1.5,1.5
1926,1,"1926-1-15 00:00:00",1926.04,-0.015052,1.220285,1.220285,1.205233
1926,2,"1926-2-15 00:00:00",1926.12,-0.020291,0,-0.020291,-0.020291
1926,3,"1926-3-15 00:00:00",1926.21,-0.020291,0,-0.020291,-0.020291
1926,4,"1926-4-15 00:00:00",1926.29,-0.935303,0,-0.935303,-0.935303
1926,5,"1926-5-15 00:00:00",1926.38,0,1.5,1.5,1.5
1926,6,"1926-6-15 00:00:00",1926.46,0,2,2,2
1926,7,"1926-7-15 00:00:00",1926.54,0,2,2,2
1926,8,"1926-8-15 00:00:00",1926.62,-0.935303,1.645049,1.645049,0.709746
1926,9,"1926-9-15 00:00:00",1926.71,-1.881156,0,-1.881156,-1.881156
1926,10,"1926-10-15 00:00:00",1926.79,0,1.5,1.5,1.5
1926,11,"1926-11-15 00:00:00",1926.88,-0.935303,1.220285,1.220285,0.284982
1926,12,"1926-12-15 00:00:00",1926.96,-1.260868,0,-1.260868,-1.260868
1927,1,"1927-1-15 00:00:00",1927.04,-1.501583,0,-1.501583,-1.501583
1927,2,"1927-2-15 00:00:00",1927.12,-0.64058,0,-0.64058,-0.64058
1927,3,"1927-3-15 00:00:00",1927.21,-0.020291,0,-0.020291,-0.020291
1927,4,"1927-4-15 00:00:00",1927.29,0,1.5,1.5,1.5
1927,5,"1927-5-15 00:00:00",1927.38,-0.935303,0.599997,-0.935303,-0.335306
1927,6,"1927-6-15 00:00:00",1927.46,-0.64058,0,-0.64058,-0.64058
1927,7,"1927-7-15 00:00:00",1927.54,0,0.905199,0.905199,0.905199
1927,8,"1927-8-15 00:00:00",1927.62,0,2,2,2
1927,9,"1927-9-15 00:00:00",1927.71,0,2.899351,2.899351,2.899351
1927,10,"1927-10-15 00:00:00",1927.79,-0.935303,2.48125,2.48125,1.545947
1927,11,"1927-11-15 00:00:00",1927.88,-0.020291,2.547563,2.547563,2.527272
1927,12,"1927-12-15 00:00:00",1927.96,-0.935303,0,-0.935303,-0.935303
1928,1,"1928-1-15 00:00:00",1928.04,-1.260868,0,-1.260868,-1.260868
1928,2,"1928-2-15 00:00:00",1928.12,-0.64058,0,-0.64058,-0.64058
1928,3,"1928-3-15 00:00:00",1928.21,-1.699757,0,-1.699757,-1.699757
1928,4,"1928-4-15 00:00:00",1928.29,-0.64058,0.905199,0.905199,0.264619
1928,5,"1928-5-15 00:00:00",1928.38,-0.935303,0,-0.935303,-0.935303
1928,6,"1928-6-15 00:00:00",1928.46,-0.64058,0,-0.64058,-0.64058
1928,7,"1928-7-15 00:00:00",1928.54,-2.0096,0,-2.0096,-2.0096
1928,8,"1928-8-15 00:00:00",1928.62,-1.260868,0.905199,-1.260868,-0.355669
1928,9,"1928-9-15 00:00:00",1928.71,-2.026272,0,-2.026272,-2.026272
1928,10,"1928-10-15 00:00:00",1928.79,-0.020291,1.5,1.5,1.479709
1928,11,"1928-11-15 00:00:00",1928.88,0,1.840574,1.840574,1.840574
1928,12,"1928-12-15 00:00:00",1928.96,-0.015052,0.599997,0.599997,0.584945
1929,1,"1929-1-15 00:00:00",1929.04,-0.935303,0,-0.935303,-0.935303
1929,2,"1929-2-15 00:00:00",1929.12,-1.881156,0,-1.881156,-1.881156
1929,3,"1929-3-15 00:00:00",1929.21,-2.535959,0,-2.535959,-2.535959
1929,4,"1929-4-15 00:00:00",1929.29,-2.535959,0,-2.535959,-2.535959
1929,5,"1929-5-15 00:00:00",1929.38,-2.239553,0,-2.239553,-2.239553
1929,6,"1929-6-15 00:00:00",1929.46,-2.024262,0,-2.024262,-2.024262
1929,7,"1929-7-15 00:00:00",1929.54,0,0.905199,0.905199,0.905199
1929,8,"1929-8-15 00:00:00",1929.62,-0.935303,0,-0.935303,-0.935303
1929,9,"1929-9-15 00:00:00",1929.71,-1.260868,0,-1.260868,-1.260868
1929,10,"1929-10-15 00:00:00",1929.79,-0.020291,0.905199,0.905199,0.884908
1929,11,"1929-11-15 00:00:00",1929.88,-0.935303,0,-0.935303,-0.935303
1929,12,"1929-12-15 00:00:00",1929.96,-0.020291,0.905199,0.905199,0.884908
1930,1,"1930-1-15 00:00:00",1930.04,-0.935303,0,-0.935303,-0.935303
1930,2,"1930-2-15 00:00:00",1930.12,-1.881156,0,-1.881156,-1.881156
1930,3,"1930-3-15 00:00:00",1930.21,-1.501583,0,-1.501583,-1.501583
1930,4,"1930-4-15 00:00:00",1930.29,0,1.840574,1.840574,1.840574
1930,5,"1930-5-15 00:00:00",1930.38,0,2,2,2
1930,6,"1930-6-15 00:00:00",1930.46,-0.935303,1.945726,1.945726,1.010423
1930,7,"1930-7-15 00:00:00",1930.54,0,2.48125,2.48125,2.48125
1930,8,"1930-8-15 00:00:00",1930.62,-0.015052,2.179323,2.179323,2.164271
1930,9,"1930-9-15 00:00:00",1930.71,-0.020291,0,-0.020291,-0.020291
1930,10,"1930-10-15 00:00:00",1930.79,0,2.701799,2.701799,2.701799
1930,11,"1930-11-15 00:00:00",1930.88,0,3,3,3
1930,12,"1930-12-15 00:00:00",1930.96,-0.935303,2.596674,2.596674,1.661371
1931,1,"1931-1-15 00:00:00",1931.04,0,3.186122,3.186122,3.186122
1931,2,"1931-2-15 00:00:00",1931.12,-0.015052,3.014065,3.014065,2.999013
1931,3,"1931-3-15 00:00:00",1931.21,-0.020291,2.333127,2.333127,2.312836
1931,4,"1931-4-15 00:00:00",1931.29,0,2.441495,2.441495,2.441495
1931,5,"1931-5-15 00:00:00",1931.38,0,2.499484,2.499484,2.499484
1931,6,"1931-6-15 00:00:00",1931.46,-0.015052,2.333127,2.333127,2.318075
1931,7,"1931-7-15 00:00:00",1931.54,0,2.689704,2.689704,2.689704
1931,8,"1931-8-15 00:00:00",1931.62,0,3.24917,3.24917,3.24917
1931,9,"1931-9-15 00:00:00",1931.71,-0.015052,3.088539,3.088539,3.073487
1931,10,"1931-10-15 00:00:00",1931.79,-0.020291,2.441495,2.441495,2.421204
1931,11,"1931-11-15 00:00:00",1931.88,-1.5,0,-1.5,-1.5
1931,12,"1931-12-15 00:00:00",1931.96,-1.260868,0,-1.260868,-1.260868
1932,1,"1932-1-15 00:00:00",1932.04,-1.501583,0,-1.501583,-1.501583
1932,2,"1932-2-15 00:00:00",1932.12,-2.117858,0,-2.117858,-2.117858
1932,3,"1932-3-15 00:00:00",1932.21,-1.501583,0,-1.501583,-1.501583
1932,4,"1932-4-15 00:00:00",1932.29,-0.020291,0,-0.020291,-0.020291
1932,5,"1932-5-15 00:00:00",1932.38,0,1.5,1.5,1.5
1932,6,"1932-6-15 00:00:00",1932.46,-0.015052,1.220285,1.220285,1.205233
1932,7,"1932-7-15 00:00:00",1932.54,-0.020291,0,-0.020291,-0.020291
1932,8,"1932-8-15 00:00:00",1932.62,-0.935303,0,-0.935303,-0.935303
1932,9,"1932-9-15 00:00:00",1932.71,-0.64058,0,-0.64058,-0.64058
1932,10,"1932-10-15 00:00:00",1932.79,0,1.840574,1.840574,1.840574
1932,11,"1932-11-15 00:00:00",1932.88,-0.015052,1.840574,1.840574,1.825522
1932,12,"1932-12-15 00:00:00",1932.96,-1.881156,0,-1.881156,-1.881156
1933,1,"1933-1-15 00:00:00",1933.04,-2,0,-2,-2
1933,2,"1933-2-15 00:00:00",1933.12,-2.117858,0,-2.117858,-2.117858
1933,3,"1933-3-15 00:00:00",1933.21,-2.535959,0,-2.535959,-2.535959
1933,4,"1933-4-15 00:00:00",1933.29,-2.976033,0,-2.976033,-2.976033
1933,5,"1933-5-15 00:00:00",1933.38,0,1.5,1.5,1.5
1933,6,"1933-6-15 00:00:00",1933.46,0,2,2,2
1933,7,"1933-7-15 00:00:00",1933.54,-0.935303,0,-0.935303,-0.935303
1933,8,"1933-8-15 00:00:00",1933.62,-1.260868,0,-1.260868,-1.260868
1933,9,"1933-9-15 00:00:00",1933.71,-1.501583,0,-1.501583,-1.501583
1933,10,"1933-10-15 00:00:00",1933.79,-0.64058,0,-0.64058,-0.64058
1933,11,"1933-11-15 00:00:00",1933.88,-0.020291,0,-0.020291,-0.020291
1933,12,"1933-12-15 00:00:00",1933.96,-1.5,0,-1.5,-1.5
1934,1,"1934-1-15 00:00:00",1934.04,-1.260868,0,-1.260868,-1.260868
1934,2,"1934-2-15 00:00:00",1934.12,-1.501583,0,-1.501583,-1.501583
1934,3,"1934-3-15 00:00:00",1934.21,-0.64058,0,-0.64058,-0.64058
1934,4,"1934-4-15 00:00:00",1934.29,-2.026272,0,-2.026272,-2.026272
1934,5,"1934-5-15 00:00:00",1934.38,-2.688157,0,-2.688157,-2.688157
1934,6,"1934-6-15 00:00:00",1934.46,-2.467359,0,-2.467359,-2.467359
1934,7,"1934-7-15 00:00:00",1934.54,-2.291418,0,-2.291418,-2.291418
1934,8,"1934-8-15 00:00:00",1934.62,0,0.905199,0.905199,0.905199
1934,9,"1934-9-15 00:00:00",1934.71,-0.015052,0.599997,0.599997,0.584945
1934,10,"1934-10-15 00:00:00",1934.79,-0.020291,0,-0.020291,-0.020291
1934,11,"1934-11-15 00:00:00",1934.88,-0.020291,0,-0.020291,-0.020291
1934,12,"1934-12-15 00:00:00",1934.96,-0.020291,0,-0.020291,-0.020291
1935,1,"1935-1-15 00:00:00",1935.04,-0.020291,0,-0.020291,-0.020291
1935,2,"1935-2-15 00:00:00",1935.12,0,1.5,1.5,1.5
1935,3,"1935-3-15 00:00:00",1935.21,-0.935303,0.599997,-0.935303,-0.335306
1935,4,"1935-4-15 00:00:00",1935.29,0,1.945726,1.945726,1.945726
1935,5,"1935-5-15 00:00:00",1935.38,-0.015052,1.840574,1.840574,1.825522
1935,6,"1935-6-15 00:00:00",1935.46,-0.020291,0,-0.020291,-0.020291
1935,7,"1935-7-15 00:00:00",1935.54,-1.5,0,-1.5,-1.5
1935,8,"1935-8-15 00:00:00",1935.62,-1.881156,0,-1.881156,-1.881156
1935,9,"1935-9-15 00:00:00",1935.71,-1.501583,0,-1.501583,-1.501583
1935,10,"1935-10-15 00:00:00",1935.79,0,1.5,1.5,1.5
1935,11,"1935-11-15 00:00:00",1935.88,-0.935303,0.599997,-0.935303,-0.335306
1935,12,"1935-12-15 00:00:00",1935.96,-0.64058,0,-0.64058,-0.64058
1936,1,"1936-1-15 00:00:00",1936.04,0,1.840574,1.840574,1.840574
1936,2,"1936-2-15 00:00:00",1936.12,-0.015052,1.840574,1.840574,1.825522
