"year","month","time","ts","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1512,12,"1512-12-15 00:00:00",1512.96,1.305776,0.78351,0.010313,1.143528,0.527862,-0.247588,0.309689,0.449086,0.191257,0.185024,-0.289643,-0.526369
1513,1,"1513-1-15 00:00:00",1513.04,0.319066,1.101874,0.796669,0.155509,1.138609,0.593508,-0.119864,0.386868,0.513553,0.268102,0.258645,-0.196579
1513,2,"1513-2-15 00:00:00",1513.12,-0.266538,0.035622,0.733917,0.555488,0.029063,0.930368,0.454813,-0.194346,0.284345,0.410759,0.184621,0.180107
1513,3,"1513-3-15 00:00:00",1513.21,0.017191,-0.169093,0.037671,0.632559,0.497175,0.032539,0.859156,0.427386,-0.176915,0.272775,0.393882,0.180107
1513,4,"1513-4-15 00:00:00",1513.29,0.854738,0.591292,0.327104,0.425137,0.905086,0.762079,0.317117,1.063779,0.649626,0.068458,0.481587,0.587524
1513,5,"1513-5-15 00:00:00",1513.38,-0.016219,0.568636,0.462357,0.270947,0.368587,0.811244,0.693565,0.289198,0.991102,0.60792,0.060667,0.45464
1513,6,"1513-6-15 00:00:00",1513.46,-0.312161,-0.222688,0.284401,0.249966,0.112418,0.218411,0.639198,0.546213,0.179594,0.848375,0.494864,-0.019786
1513,7,"1513-7-15 00:00:00",1513.54,0.085128,-0.153961,-0.131434,0.281209,0.255133,0.132693,0.228948,0.619665,0.53618,0.192726,0.826464,0.492468
1513,8,"1513-8-15 00:00:00",1513.62,-0.408241,-0.219117,-0.343251,-0.299607,0.082482,0.080771,-0.015495,0.085127,0.460904,0.39309,0.076195,0.685696
1513,9,"1513-9-15 00:00:00",1513.71,-0.731227,-0.772722,-0.56968,-0.628423,-0.561144,-0.19346,-0.171673,-0.24242,-0.133787,0.233242,0.181874,-0.109127
1513,10,"1513-10-15 00:00:00",1513.79,-0.146457,-0.595195,-0.69481,-0.55222,-0.613997,-0.560311,-0.226674,-0.204971,-0.269694,-0.166424,0.182902,0.136827
1513,11,"1513-11-15 00:00:00",1513.88,-2.872957,-2.047593,-2.026542,-1.912575,-1.653234,-1.607057,-1.479522,-1.106299,-1.030624,-1.044893,-0.90731,-0.539675
1513,12,"1513-12-15 00:00:00",1513.96,-0.578185,-2.340366,-1.94385,-1.990729,-1.922423,-1.704532,-1.668394,-1.553174,-1.20444,-1.13066,-1.141399,-1.007802
1514,1,"1514-1-15 00:00:00",1514.04,-2.796109,-2.288252,-3.375507,-2.940321,-2.891481,-2.760255,-2.503229,-2.420117,-2.270285,-1.904902,-1.801352,-1.781862
1514,2,"1514-2-15 00:00:00",1514.12,2.310253,-0.32948,-0.574921,-1.810536,-1.65717,-1.764163,-1.755382,-1.602285,-1.591084,-1.504333,-1.203103,-1.14158
1514,3,"1514-3-15 00:00:00",1514.21,1.554244,2.62068,0.57727,0.225433,-0.966983,-0.926736,-1.095807,-1.144123,-1.046198,-1.07213,-1.020605,-0.759652
1514,4,"1514-4-15 00:00:00",1514.29,0.927878,1.683232,2.58941,0.918037,0.575494,-0.533086,-0.538195,-0.727438,-0.800162,-0.730862,-0.774295,-0.741479
1514,5,"1514-5-15 00:00:00",1514.38,-0.016219,0.618235,1.332374,2.196446,0.803554,0.513661,-0.494423,-0.504453,-0.685713,-0.758753,-0.697084,-0.741479
1514,6,"1514-6-15 00:00:00",1514.46,0.816355,0.542607,0.933679,1.509436,2.269584,1.024639,0.745525,-0.204189,-0.233905,-0.421735,-0.506311,-0.461064
1514,7,"1514-7-15 00:00:00",1514.54,-0.704289,0.075997,0.051788,0.470788,1.046206,1.791109,0.703143,0.472137,-0.396761,-0.414321,-0.583548,-0.657219
1514,8,"1514-8-15 00:00:00",1514.62,-0.342373,-0.709786,-0.124439,-0.113371,0.27651,0.819152,1.527824,0.545678,0.342029,-0.468239,-0.482098,-0.640852
1514,9,"1514-9-15 00:00:00",1514.71,1.514286,0.794724,0.252666,0.590473,0.51449,0.804511,1.260305,1.889928,0.952914,0.739164,-0.048818,-0.082886
1514,10,"1514-10-15 00:00:00",1514.79,2.216054,2.529702,1.830582,1.234163,1.420403,1.276516,1.482735,1.860551,2.416187,1.50816,1.278882,0.504151
1514,11,"1514-11-15 00:00:00",1514.88,2.092945,2.922116,3.146431,2.520547,1.938476,2.049341,1.874304,2.028552,2.352746,2.853665,1.975768,1.738081
1514,12,"1514-12-15 00:00:00",1514.96,-0.970503,0.761176,1.803852,2.231684,1.830439,1.394613,1.553577,1.436518,1.61566,1.950776,2.45206,1.640597
1515,1,"1515-1-15 00:00:00",1515.04,2.96706,1.35395,2.209635,2.899782,3.173492,2.739843,2.276411,2.36689,2.210988,2.339594,2.623418,3.072632
1515,2,"1515-2-15 00:00:00",1515.12,2.327722,3.590617,2.336489,2.951136,3.503605,3.718201,3.295446,2.838229,2.895288,2.724841,2.825215,3.076972
1515,3,"1515-3-15 00:00:00",1515.21,2.155366,3.040172,4.025455,2.979841,3.478977,3.953101,4.134916,3.730047,3.286205,3.322478,3.145461,3.226339
1515,4,"1515-4-15 00:00:00",1515.29,1.604708,2.549866,3.28935,4.164122,3.280837,3.729096,4.165306,4.337269,3.960303,3.539438,3.568353,3.394518
1515,5,"1515-5-15 00:00:00",1515.38,0.256107,1.261898,2.170018,2.917417,3.778627,3.056054,3.506584,3.94489,4.135026,3.803747,3.422187,3.462186
1515,6,"1515-6-15 00:00:00",1515.46,2.373244,1.783075,2.287742,2.938351,3.537641,4.281247,3.60079,3.993912,4.385794,4.551105,4.225101,3.849042
1515,7,"1515-7-15 00:00:00",1515.54,2.769701,3.48765,2.91721,3.22087,3.717008,4.208932,4.857842,4.204966,4.547428,4.896605,5.037027,4.71226
1515,8,"1515-8-15 00:00:00",1515.62,2.69957,3.708946,4.237459,3.724373,3.93786,4.345183,4.767941,5.349524,4.724529,5.029672,5.346263,5.468123
1515,9,"1515-9-15 00:00:00",1515.71,-2.970449,-0.183694,1.350161,2.240553,2.081144,2.467016,2.987269,3.497839,4.140656,3.636188,3.993128,4.353755
1515,10,"1515-10-15 00:00:00",1515.79,1.397814,-1.066471,0.608904,1.791975,2.544478,2.391208,2.732661,3.207835,3.682524,4.287967,3.811771,4.150438
1515,11,"1515-11-15 00:00:00",1515.88,2.312582,2.516177,0.399807,1.581756,2.51986,3.144727,2.970572,3.256865,3.678103,4.107849,4.668313,4.205014
1515,12,"1515-12-15 00:00:00",1515.96,0.121343,1.650548,2.07036,0.396088,1.445088,2.319601,2.925279,2.794259,3.084282,3.500637,3.925878,4.476316
1516,1,"1516-1-15 00:00:00",1516.04,-2.304703,-1.48063,0.069821,0.702249,-0.585774,0.460272,1.353058,1.995639,1.942951,2.273192,2.7173,3.166386
1516,2,"1516-2-15 00:00:00",1516.12,2.613106,0.209141,0.2322,1.261134,1.680176,0.428591,1.300428,2.070443,2.631064,2.550711,2.836722,3.237299
1516,3,"1516-3-15 00:00:00",1516.21,0.785717,2.304887,0.591174,0.558964,1.431771,1.8049,0.657198,1.451713,2.167594,2.696464,2.623051,2.896968
1516,4,"1516-4-15 00:00:00",1516.29,-0.924592,-0.094177,1.336874,0.077962,0.118043,0.953939,1.344794,0.321473,1.089066,1.788874,2.315012,2.268487
1516,5,"1516-5-15 00:00:00",1516.38,-1.563894,-1.687548,-0.920038,0.418644,-0.565869,-0.466452,0.349387,0.760125,-0.155629,0.596236,1.287831,1.816252
1516,6,"1516-6-15 00:00:00",1516.46,-0.340741,-1.291614,-1.528685,-0.939764,0.231157,-0.635766,-0.542373,0.217935,0.6121,-0.240481,0.476331,1.14188
1516,7,"1516-7-15 00:00:00",1516.54,-2.283121,-1.779353,-2.262723,-2.351053,-1.755858,-0.627858,-1.350494,-1.215292,-0.462529,-0.051323,-0.823631,-0.113647
1516,8,"1516-8-15 00:00:00",1516.62,-2.02939,-2.924497,-2.51424,-2.859125,-2.898301,-2.32893,-1.257964,-1.886025,-1.730143,-0.994516,-0.578113,-1.288701
1516,9,"1516-9-15 00:00:00",1516.71,-1.23797,-2.215736,-2.99903,-2.70924,-3.025477,-3.070436,-2.55228,-1.553351,-2.126987,-1.971655,-1.265777,-0.858214
1516,10,"1516-10-15 00:00:00",1516.79,-1.215673,-1.66392,-2.422268,-3.111601,-2.884161,-3.177092,-3.224931,-2.747403,-1.809051,-2.339612,-2.186283,-1.507614
1516,11,"1516-11-15 00:00:00",1516.88,-1.304181,-1.708821,-2.030423,-2.661409,-3.275149,-3.08193,-3.352508,-3.399164,-2.952681,-2.064261,-2.558196,-2.406309
1516,12,"1516-12-15 00:00:00",1516.96,2.131168,0.560815,-0.210014,-0.748062,-1.483717,-2.176189,-2.110627,-2.446187,-2.559884,-2.196894,-1.400897,-1.906907
1517,1,"1517-1-15 00:00:00",1517.04,0.319066,1.661608,0.619234,-0.032017,-0.530654,-1.222714,-1.888871,-1.858963,-2.196805,-2.32532,-1.999401,-1.254951
1517,2,"1517-2-15 00:00:00",1517.12,-1.782496,-0.992414,0.360791,-0.292686,-0.751636,-1.132249,-1.720615,-2.308592,-2.260625,-2.561422,-2.669437,-2.347172
1517,3,"1517-3-15 00:00:00",1517.21,-2.288388,-2.76064,-2.027178,-0.7453,-1.186971,-1.517135,-1.807662,-2.310234,-2.829229,-2.760808,-3.025245,-3.111027
1517,4,"1517-4-15 00:00:00",1517.29,-1.741118,-2.732579,-3.140334,-2.526077,-1.364291,-1.709665,-1.976766,-2.220333,-2.670995,-3.146202,-3.071482,-3.313918
1517,5,"1517-5-15 00:00:00",1517.38,-1.09566,-1.92374,-2.769223,-3.176677,-2.673821,-1.63326,-1.936431,-2.175952,-2.398397,-2.819404,-3.268436,-3.197571
1517,6,"1517-6-15 00:00:00",1517.46,-1.959488,-2.071826,-2.591512,-3.258071,-3.598517,-3.132131,-2.156674,-2.407919,-2.60904,-2.800166,-3.184002,-3.599798
1517,7,"1517-7-15 00:00:00",1517.54,2.453376,0.334927,-0.325148,-1.077441,-1.879491,-2.350091,-2.048382,-1.236079,-1.537882,-1.784279,-2.014469,-2.422871
1517,8,"1517-8-15 00:00:00",1517.62,1.63363,2.771573,1.149539,0.474529,-0.287835,-1.098377,-1.606568,-1.391242,-0.680204,-1.000129,-1.265281,-1.512682
1517,9,"1517-9-15 00:00:00",1517.71,0.86814,1.696557,2.677359,1.377636,0.771068,0.058216,-0.71571,-1.220006,-1.048938,-0.40229,-0.721624,-0.989355
1517,10,"1517-10-15 00:00:00",1517.79,-2.100469,-0.835695,0.216831,1.312802,0.363291,-0.073455,-0.652552,-1.31917,-1.755308,-1.566869,-0.929371,-1.209209
1517,11,"1517-11-15 00:00:00",1517.88,-1.217656,-2.250162,-1.323773,-0.375423,0.664345,-0.118156,-0.476621,-0.985249,-1.590406,-1.989786,-1.803065,-1.18771
1517,12,"1517-12-15 00:00:00",1517.96,-0.111833,-0.901583,-1.853271,-1.178122,-0.376682,0.558849,-0.145964,-0.477136,-0.954972,-1.530007,-1.915484,-1.745051
1518,1,"1518-1-15 00:00:00",1518.04,1.428051,0.892583,0.053255,-0.920632,-0.460112,0.183157,0.99256,0.309914,-0.029751,-0.507215,-1.077867,-1.46949
1518,2,"1518-2-15 00:00:00",1518.12,0.139502,1.063024,0.786553,0.10948,-0.755812,-0.364312,0.214885,0.96451,0.330847,0.010346,-0.444442,-0.991912
1518,3,"1518-3-15 00:00:00",1518.21,1.68837,1.239557,1.759236,1.445895,0.781796,-0.063769,0.233283,0.725933,1.395819,0.776532,0.450296,-0.003765
1518,4,"1518-4-15 00:00:00",1518.29,-0.108067,1.071671,0.929243,1.447627,1.232096,0.666273,-0.094812,0.182763,0.64802,1.286057,0.707955,0.402016
1518,5,"1518-5-15 00:00:00",1518.38,-2.337731,-1.6586,-0.409253,-0.28417,0.328769,0.255863,-0.174554,-0.817028,-0.511397,-0.032492,0.609273,0.093385
1518,6,"1518-6-15 00:00:00",1518.46,0.106815,-1.512879,-1.263796,-0.299202,-0.207422,0.335979,0.27059,-0.128659,-0.733662,-0.452683,-0.002935,0.606821
1518,7,"1518-7-15 00:00:00",1518.54,-0.33103,-0.15205,-1.384268,-1.227879,-0.398376,-0.308572,0.196919,0.147846,-0.217084,-0.782704,-0.515506,-0.085049
1518,8,"1518-8-15 00:00:00",1518.62,0.368712,0.025553,0.078074,-1.008619,-0.933927,-0.224586,-0.159116,0.29771,0.246047,-0.103167,-0.645804,-0.399357
1518,9,"1518-9-15 00:00:00",1518.71,1.514286,1.276941,0.838557,0.762836,-0.275535,-0.288373,0.302938,0.324604,0.720783,0.648685,0.297269,-0.238802
1518,10,"1518-10-15 00:00:00",1518.79,-1.875148,-0.244716,0.004241,-0.148623,-0.087807,-0.935855,-0.894732,-0.303689,-0.243567,0.163407,0.125732,-0.182814
1518,11,"1518-11-15 00:00:00",1518.88,-0.390006,-1.536097,-0.405708,-0.175745,-0.289429,-0.222182,-0.989489,-0.951857,-0.398154,-0.336936,0.053158,0.02284
1518,12,"1518-12-15 00:00:00",1518.96,-2.687844,-2.087221,-2.676197,-1.581385,-1.245884,-1.246182,-1.107159,-1.756392,-1.675765,-1.115043,-1.02066,-0.617248
1519,1,"1519-1-15 00:00:00",1519.04,0.615979,-1.405019,-1.330195,-1.994496,-1.145537,-0.899185,-0.936033,-0.835241,-1.464383,-1.410173,-0.896349,-0.819032
1519,2,"1519-2-15 00:00:00",1519.12,2.058147,1.813438,-0.007412,-0.185663,-0.924824,-0.280154,-0.13305,-0.226694,-0.181031,-0.814015,-0.799876,-0.342286
1519,3,"1519-3-15 00:00:00",1519.21,0.152333,1.49902,1.527189,0.063746,-0.102021,-0.779192,-0.205773,-0.075951,-0.167743,-0.12873,-0.731939,-0.723961
1519,4,"1519-4-15 00:00:00",1519.29,-1.568144,-0.960122,0.347066,0.57867,-0.58014,-0.666702,-1.241753,-0.679984,-0.528911,-0.589692,-0.531157,-1.086762
1519,5,"1519-5-15 00:00:00",1519.38,2.477786,0.616867,0.573805,1.434873,1.516205,0.384095,0.221233,-0.379504,0.086821,0.183316,0.087418,0.1098
1519,6,"1519-6-15 00:00:00",1519.46,0.116211,1.7591,0.554288,0.541821,1.313387,1.411538,0.391368,0.241526,-0.321339,0.113826,0.204102,0.112135
1519,7,"1519-7-15 00:00:00",1519.54,1.66396,1.20721,2.300654,1.236984,1.153416,1.795532,1.853975,0.88208,0.711884,0.155017,0.542026,0.607851
1519,8,"1519-8-15 00:00:00",1519.62,1.145665,1.905326,1.580884,2.485003,1.556535,1.461186,2.031998,2.077607,1.160214,0.986368,0.445854,0.800908
1519,9,"1519-9-15 00:00:00",1519.71,0.681324,1.238959,1.886225,1.658851,2.469427,1.655016,1.569259,2.097986,2.143824,1.281206,1.112826,0.593934
1519,10,"1519-10-15 00:00:00",1519.79,0.579573,0.855068,1.300311,1.871941,1.699084,2.441968,1.712851,1.636874,2.133195,2.180424,1.365785,1.203883
1519,11,"1519-11-15 00:00:00",1519.88,0.590725,0.793629,1.000467,1.378385,1.891654,1.750524,2.43843,1.773593,1.70479,2.173474,2.221149,1.447576
1519,12,"1519-12-15 00:00:00",1519.96,-0.111833,0.324757,0.571909,0.80009,1.170992,1.666966,1.568079,2.227761,1.627668,1.576279,2.031266,2.087664
1520,1,"1520-1-15 00:00:00",1520.04,0.331178,0.148747,0.437697,0.639066,0.840452,1.178617,1.640328,1.558315,2.182165,1.625499,1.580708,2.016897
1520,2,"1520-2-15 00:00:00",1520.12,-1.509568,-0.799117,-0.697132,-0.321683,-0.048668,0.205704,0.573731,1.051296,1.018079,1.64162,1.147125,1.130389
1520,3,"1520-3-15 00:00:00",1520.21,0.017191,-1.012045,-0.627418,-0.585439,-0.276897,-0.037643,0.19446,0.53773,0.989171,0.964445,1.560732,1.096809
1520,4,"1520-4-15 00:00:00",1520.29,0.104768,0.082706,-0.749751,-0.485828,-0.474111,-0.211618,0.000684,0.213114,0.533973,0.961296,0.941623,1.512495
1520,5,"1520-5-15 00:00:00",1520.38,0.996667,0.74693,0.604415,-0.179785,-0.024254,-0.062875,0.140866,0.311458,0.490474,0.777652,1.17133,1.144466
1520,6,"1520-6-15 00:00:00",1520.46,-0.340741,0.444811,0.411017,0.357732,-0.296936,-0.14675,-0.172193,0.024446,0.192088,0.368582,0.648312,1.030923
1520,7,"1520-7-15 00:00:00",1520.54,-0.33103,-0.455557,0.175547,0.197593,0.181345,-0.389392,-0.245863,-0.263015,-0.073758,0.089974,0.263049,0.535207
1520,8,"1520-8-15 00:00:00",1520.62,1.63363,0.883348,0.51971,0.900681,0.837338,0.762317,0.191881,0.281329,0.230713,0.380058,0.511501,0.656457
1520,9,"1520-9-15 00:00:00",1520.71,2.587768,2.86271,2.102039,1.632393,1.845002,1.70421,1.568962,0.985075,1.018846,0.92966,1.03543,1.13017
1520,10,"1520-10-15 00:00:00",1520.79,-0.284772,1.56176,2.127033,1.658132,1.324962,1.561478,1.467475,1.367043,0.839023,0.882065,0.807017,0.915398
1520,11,"1520-11-15 00:00:00",1520.88,-0.270203,-0.376352,1.098356,1.686105,1.353588,1.09728,1.34145,1.277416,1.200849,0.716561,0.765699,0.701474
1520,12,"1520-12-15 00:00:00",1520.96,0.354519,0.057179,-0.10831,1.097871,1.631802,1.352033,1.12563,1.355303,1.29933,1.229572,0.771789,0.817353
1521,1,"1521-1-15 00:00:00",1521.04,0.331178,0.465,0.2245,0.060116,1.103233,1.594675,1.351456,1.147762,1.365429,1.315984,1.252031,0.817353
1521,2,"1521-2-15 00:00:00",1521.12,0.74856,0.732217,0.774956,0.535323,0.356836,1.270373,1.714298,1.487475,1.292995,1.49316,1.442842,1.378454
1521,3,"1521-3-15 00:00:00",1521.21,0.886566,1.108849,1.062431,1.067294,0.832195,0.64703,1.463216,1.867197,1.651301,1.462859,1.646809,1.594476
1521,4,"1521-4-15 00:00:00",1521.29,-0.784897,0.068946,0.459395,0.543303,0.623318,0.463778,0.32969,1.11295,1.518797,1.340624,1.182007,1.373412
1521,5,"1521-5-15 00:00:00",1521.38,-1.563894,-1.592815,-0.790067,-0.328198,-0.155223,-0.010247,-0.100212,-0.181798,0.585298,1.001331,0.862893,0.737163
1521,6,"1521-6-15 00:00:00",1521.46,-0.731138,-1.556359,-1.664143,-1.008678,-0.586338,-0.408046,-0.255129,-0.321002,-0.383638,0.350529,0.758506,0.640157
1521,7,"1521-7-15 00:00:00",1521.54,-1.493705,-1.50876,-2.047126,-2.10331,-1.496306,-1.076708,-0.876302,-0.702566,-0.736579,-0.772724,-0.057401,0.351255
1521,8,"1521-8-15 00:00:00",1521.62,-0.797062,-1.553466,-1.632792,-2.108904,-2.179566,-1.643044,-1.255495,-1.061701,-0.890393,-0.91371,-0.940488,-0.252724
1521,9,"1521-9-15 00:00:00",1521.71,-2.10421,-1.967475,-2.374688,-2.357383,-2.714977,-2.738903,-2.214288,-1.821207,-1.608205,-1.418442,-1.415171,-1.418588
1521,10,"1521-10-15 00:00:00",1521.79,-1.215673,-2.251354,-2.224463,-2.58021,-2.57366,-2.896746,-2.920833,-2.433778,-2.0598,-1.850571,-1.66184,-1.649899
1521,11,"1521-11-15 00:00:00",1521.88,-1.992059,-2.1753,-2.870142,-2.809392,-3.085374,-3.053631,-3.326551,-3.331512,-2.859908,-2.489944,-2.274051,-2.077746
1521,12,"1521-12-15 00:00:00",1521.96,-2.687844,-3.173641,-3.18549,-3.67892,-3.569986,-3.770594,-3.704301,-3.92497,-3.903437,-3.435668,-3.0617,-2.833714
1522,1,"1522-1-15 00:00:00",1522.04,-2.017315,-3.190768,-3.618633,-3.638959,-4.065196,-3.962452,-4.136575,-4.066375,-4.263235,-4.234839,-3.783305,-3.417268
1522,2,"1522-2-15 00:00:00",1522.12,-0.063518,-1.411102,-2.576606,-3.109109,-3.237031,-3.693672,-3.655901,-3.858169,-3.825209,-4.03631,-4.031177,-3.619054
1522,3,"1522-3-15 00:00:00",1522.21,0.084762,0.014406,-1.078515,-2.154026,-2.709281,-2.891604,-3.359527,-3.365905,-3.587011,-3.582587,-3.804287,-3.818286
1522,4,"1522-4-15 00:00:00",1522.29,1.564846,1.118669,0.856994,-0.198311,-1.265798,-1.872785,-2.126387,-2.629315,-2.694084,-2.950715,-2.988014,-3.234421
1522,5,"1522-5-15 00:00:00",1522.38,0.996667,1.737071,1.429832,1.187751,0.22947,-0.777676,-1.382838,-1.662268,-2.170415,-2.265346,-2.537237,-2.598172
1522,6,"1522-6-15 00:00:00",1522.46,1.916292,1.975401,2.419442,2.098221,1.825829,0.90934,-0.069272,-0.685526,-0.996652,-1.51861,-1.647585,-1.940338
1522,7,"1522-7-15 00:00:00",1522.54,0.085128,1.357248,1.619922,2.098389,1.886153,1.679702,0.862701,-0.03773,-0.616891,-0.916088,-1.417425,-1.548029
1522,8,"1522-8-15 00:00:00",1522.62,0.013169,0.066659,1.08852,1.384808,1.857099,1.707802,1.545131,0.804614,-0.031476,-0.577901,-0.865011,-1.346703
1522,9,"1522-9-15 00:00:00",1522.71,-0.151637,-0.093901,-0.028821,0.856729,1.160506,1.621182,1.515515,1.386449,0.708956,-0.071403,-0.587409,-0.861527
1522,10,"1522-10-15 00:00:00",1522.79,0.566746,0.281503,0.231407,0.236104,0.986033,1.255465,1.677506,1.583005,1.463358,0.824285,0.080172,-0.418631
1522,11,"1522-11-15 00:00:00",1522.88,0.590725,0.784931,0.543471,0.468617,0.448085,1.106723,1.350112,1.740796,1.654361,1.542038,0.935536,0.22314
1522,12,"1522-12-15 00:00:00",1522.96,3.130197,2.523316,2.316708,1.902067,1.683852,1.551513,2.067174,2.22897,2.543458,2.420972,2.278498,1.668809
1523,1,"1523-1-15 00:00:00",1523.04,0.067543,2.168523,2.046979,2.002863,1.705918,1.54507,1.445824,1.939211,2.106329,2.416233,2.312691,2.186855
1523,2,"1523-2-15 00:00:00",1523.12,0.342521,0.278082,1.912869,1.899747,1.90646,1.665749,1.532332,1.448411,1.915355,2.07984,2.379939,2.287748
1523,3,"1523-3-15 00:00:00",1523.21,-0.751335,-0.277234,-0.184395,1.282564,1.371549,1.446012,1.275388,1.18755,1.136556,1.598777,1.775658,2.079995
1523,4,"1523-4-15 00:00:00",1523.29,-0.924592,-1.136518,-0.720465,-0.582142,0.756594,0.899566,1.015604,0.895097,0.841774,0.816944,1.274411,1.461418
1523,5,"1523-5-15 00:00:00",1523.38,-0.016219,-0.638004,-0.914298,-0.620662,-0.520302,0.677173,0.819675,0.937329,0.833194,0.789053,0.770227,1.209736
1523,6,"1523-6-15 00:00:00",1523.46,0.821053,0.545792,-0.064708,-0.400596,-0.214508,-0.168927,0.897086,1.016638,1.117166,1.011388,0.962227,0.937591
1523,7,"1523-7-15 00:00:00",1523.54,-1.493705,-0.456154,-0.37221,-0.741995,-0.959696,-0.740989,-0.65697,0.366583,0.515629,0.642041,0.56909,0.545282
1523,8,"1523-8-15 00:00:00",1523.62,-2.872899,-2.96118,-1.915728,-1.637977,-1.820681,-1.919161,-1.645229,-1.505557,-0.495557,-0.304575,-0.140874,-0.17185
1523,9,"1523-9-15 00:00:00",1523.71,-0.371731,-2.200322,-2.560211,-1.801469,-1.596315,-1.780069,-1.885284,-1.64255,-1.517925,-0.569451,-0.385719,-0.226539
1523,10,"1523-10-15 00:00:00",1523.79,-0.284772,-0.445203,-1.907002,-2.310013,-1.705301,-1.545631,-1.728476,-1.838179,-1.620782,-1.509276,-0.614132,-0.438124
1523,11,"1523-11-15 00:00:00",1523.88,1.451654,0.791312,0.429635,-0.955509,-1.449387,-1.007783,-0.929838,-1.15115,-1.296977,-1.128358,-1.052056,-0.2242
1523,12,"1523-12-15 00:00:00",1523.96,1.605508,2.073191,1.497974,1.104008,-0.191647,-0.720348,-0.384789,-0.362107,-0.60891,-0.780775,-0.650808,-0.603056
1524,1,"1524-1-15 00:00:00",1524.04,3.330529,3.347336,3.451389,2.806593,2.325862,1.047314,0.458625,0.681618,0.633349,0.342585,0.128749,0.207732
1524,2,"1524-2-15 00:00:00",1524.12,2.058147,3.65429,3.779089,3.884049,3.311969,2.854114,1.652374,1.067421,1.238949,1.163458,0.86173,0.634032
1524,3,"1524-3-15 00:00:00",1524.21,0.084762,1.453197,2.957401,3.255446,3.461935,3.021379,2.64642,1.559685,1.023993,1.191248,1.125066,0.841785
1524,4,"1524-4-15 00:00:00",1524.29,-0.001649,0.056362,1.156963,2.516351,2.872148,3.125119,2.770802,2.45512,1.45959,0.964835,1.128867,1.071118
1524,5,"1524-5-15 00:00:00",1524.38,-0.178849,-0.122403,-0.051728,0.902468,2.14801,2.527682,2.806402,2.515272,2.246103,1.326693,0.867998,1.030708
1524,6,"1524-6-15 00:00:00",1524.46,1.173474,0.674498,0.536524,0.495627,1.272622,2.369379,2.712908,2.970044,2.697217,2.440286,1.563852,1.118278
1524,7,"1524-7-15 00:00:00",1524.54,0.874544,1.388848,1.009947,0.85883,0.792286,1.469474,2.467237,2.790066,3.035673,2.78327,2.541543,1.706741
1524,8,"1524-8-15 00:00:00",1524.62,0.8234,1.151448,1.551481,1.238251,1.092044,1.017046,1.624611,2.546156,2.852257,3.088247,2.853347,2.625199
1524,9,"1524-9-15 00:00:00",1524.71,-0.151637,0.455551,0.835499,1.250765,1.031175,0.930427,0.88192,1.460199,2.339269,2.647009,2.888082,2.679888
1524,10,"1524-10-15 00:00:00",1524.79,-1.13629,-0.873398,-0.250993,0.188557,0.642621,0.514679,0.471534,0.463975,1.035206,1.892446,2.212899,2.468302
1524,11,"1524-11-15 00:00:00",1524.88,-1.131131,-1.537635,-1.307063,-0.733807,-0.292647,0.16575,0.091925,0.084783,0.104114,0.664563,1.498922,1.826531
1524,12,"1524-12-15 00:00:00",1524.96,-0.578185,-1.15916,-1.537534,-1.378364,-0.882201,-0.47608,-0.042289,-0.095016,-0.089429,-0.060975,0.479157,1.283926
1525,1,"1525-1-15 00:00:00",1525.04,0.912892,0.226979,-0.430323,-0.888811,-0.845883,-0.462029,-0.129868,0.245457,0.177566,0.166932,0.180365,0.683191
1525,2,"1525-2-15 00:00:00",1525.12,-0.854775,0.039412,-0.281002,-0.759349,-1.131234,-1.076935,-0.711079,-0.387078,-0.019767,-0.067854,-0.064756,-0.040613
